E_true,E_rec
30,34.46007513244132
30,31.453152524887344
30,32.466642105337655
30,31.089073537400633
30,32.971202468804115
30,36.96339813423101
30,28.681300721875903
30,29.122885299971543
30,34.036104968702816
30,27.927523769287298
30,31.029939923718274
30,31.877936969925408
30,28.955889005618094
30,28.079022256107375
30,32.267348121327615
30,35.060084174054595
30,30.635155014525026
30,31.13692072947603
30,28.42584645504305
30,33.15645438548928
30,31.14328295346532
30,33.5684225408851
30,28.983194630693646
30,34.33307710636279
30,32.26006374541299
30,32.047349506480735
30,31.717438035497675
30,29.844150462881565
30,32.21979212648288
30,32.657047149761596
30,34.60169763258504
30,30.120410084245712
30,31.22652468757852
30,30.245070195083667
30,35.541894399196316
30,33.804181254712134
30,26.97923103235747
30,32.154879821761625
30,32.10815347167965
30,32.927036732188874
30,30.136318023258042
30,30.12689495408069
30,30.488141611139756
30,33.16226389459893
30,31.527113122457774
30,32.77556267101806
30,28.88996313649818
30,33.18644616452817
30,30.00094945777578
30,29.902863092808627
30,29.613760859337866
30,32.98589368409213
30,31.178951166554516
30,37.9943147654597
30,30.179445342814592
30,38.16729224022048
30,31.269945566873833
30,37.043628397430666
30,32.223080457208354
30,35.268974282683146
30,28.11122502017318
30,35.17519389875269
30,33.12126062855509
30,31.006003775764817
30,31.952423718229
30,35.30936782515555
30,33.1407796335398
30,33.62576482564534
30,30.831072637729214
30,34.77216076691828
30,34.716746088751485
30,32.22500011319037
30,32.20567642524781
30,37.58990460780125
30,29.822553403620514
30,32.13636892877635
30,34.31870658837835
30,33.49693933848153
30,37.454978930279566
30,27.50253232297262
30,34.821065986852005
30,31.96389868398778
30,36.874007903602696
30,32.29029086748493
30,32.058799029044515
30,29.403066932530947
30,33.31351202235142
30,29.774916115451475
30,28.622079395742603
30,32.63569013748387
30,32.49367060041463
30,32.74378644700511
30,31.90116506569548
30,31.589546987555764
30,31.71186136129434
30,34.303503927697506
30,36.09152968211877
30,31.873341462009517
30,25.441517289737938
30,37.05488263066956
30,35.53970989960235
30,27.557720111350836
30,33.80596344916687
30,35.40567909222849
30,26.54387945738285
30,31.41632317978019
30,32.5610946643961
30,30.699577762239784
30,39.17043881645816
30,32.956823839738206
30,36.8678497155209
30,36.1382468683
30,34.7736446309002
30,31.68663599434799
30,29.687357015397744
30,33.28471642364844
30,36.85923101961074
30,37.528094931599256
30,36.54705706963547
30,28.90730946050528
30,32.86254942994556
30,34.02556386709764
30,28.55245186359953
30,31.300869463080467
30,33.12577722470123
30,32.81883443431059
30,29.05703402270106
30,31.934513152075684
30,29.415696476150053
30,32.055165987864214
30,28.95705092485652
30,32.04156821381385
30,35.991095852943936
30,32.681138528003196
30,33.95405074197799
30,33.13227353392001
30,31.138779992537888
30,34.55438524476411
30,31.12646654425158
30,31.805123605322574
30,27.70102210767267
30,35.40069162259394
30,27.939301658115166
30,27.430655616342843
30,32.54301246902893
30,29.522920144678892
30,31.70580935474354
30,26.778496088081674
30,32.227610671143616
30,37.063697340849515
30,35.234537443668096
30,32.59693631569755
30,31.531067011019314
30,32.77559924806569
30,34.40720593255252
30,30.95165297043707
30,35.78048255744873
30,35.5762172319886
30,29.062898208806313
30,30.76983492289345
30,31.00437755035323
30,30.280995378230642
30,31.36979568822559
30,30.49861752095092
30,34.20082453024071
30,32.309207561185346
30,35.683848858431546
30,34.172854284246355
30,33.245285953931
30,33.71393870289008
30,34.54266630053924
30,29.074408701754653
30,30.29605981911279
30,33.00688194594474
30,28.498521915232917
30,29.40959745668381
30,31.606206112070677
30,30.207444469008816
30,33.59207266651399
30,29.356703736977366
30,26.12491137537557
30,35.14053278263635
30,32.17175466252034
30,29.89023768845023
30,30.880681875390543
30,39.03488526746255
30,32.536452728164456
30,33.46423682830327
30,30.662969582818935
30,32.457290255081055
30,35.82336740260492
30,29.89958573797087
30,32.762550579055194
30,33.37355196255013
30,28.75216022734434
30,35.21332357128034
30,32.72465112866724
30,29.993652104113572
30,31.01729721689473
30,34.85303623394414
30,34.84850463028766
30,31.911682204666672
30,37.206779958009804
30,34.43474849776508
30,30.544559030947607
30,31.83804827429367
30,33.21792281394542
30,34.565901688640594
30,31.165767524350485
30,38.22991317941847
30,34.38876488148513
30,31.170609929515617
30,30.481355451871107
30,34.31428316771631
30,37.77578256430557
30,32.278634075876575
30,32.16408195980959
30,34.835687168407965
30,31.238695074038816
30,37.12569256082358
30,32.34065222254338
30,35.17394312485293
30,30.429700186028118
30,32.86197060316339
30,27.028086789010388
30,33.767818249361696
30,30.747020500847057
30,28.763753974880828
30,29.161424781983143
30,32.053643854223694
30,33.3945367505843
30,33.67903355546223
30,26.349511322286695
30,36.9695468792273
30,32.25763917428557
30,33.86646120613041
30,33.7769959688175
30,30.022352197778968
30,28.78407529208854
30,38.47171071548463
30,31.606365737052123
30,31.805254251301644
30,31.017814193403055
30,35.194970034040246
30,32.698481046501584
30,34.34834272792842
30,32.83618173934112
30,32.712642480335745
30,36.731812686899296
30,28.398034617414737
30,33.608360185156094
30,34.77101711825975
30,32.19911929454067
30,31.497586952707255
30,30.943446282299327
30,37.375010293090035
30,29.002372478566816
30,35.00246919439235
30,34.20393084470574
30,31.128593794412115
30,32.30037367333857
30,34.59219413721676
30,32.20291968566394
30,33.1151776689122
30,27.091895638949524
30,32.95053596413077
30,30.66893161665169
30,39.11110711385866
30,27.49588223357903
30,31.34146275716427
30,39.09729970475992
30,32.181569732973955
30,34.21232184616732
30,30.432609442071772
30,27.824082960305724
30,31.878705935971453
30,32.8690103654721
30,29.954145610152747
30,30.73780773567761
30,32.36550230291971
30,35.471989804598614
30,27.10751471760409
30,34.30213629703189
30,32.103915556919645
30,30.255416523700355
30,31.59503546928651
30,31.833340936032023
30,32.9060871049029
30,35.004743126511634
30,33.91732503838377
30,31.323550914300096
30,30.54565605387564
30,31.709341476683903
30,31.036163330615736
30,34.74150943937806
30,31.270602907192107
30,32.3705329390504
30,30.968169923776372
30,36.023683049750396
30,30.45492058017848
30,34.07961451408039
30,34.92352179142211
30,27.541992933576573
30,32.20809562066891
30,30.825976339418656
30,35.04507959486688
30,30.763187447619984
30,27.935576913341272
30,31.77239331259758
30,35.64050302090059
30,30.55284006216201
30,31.716842515399946
30,30.694861775749366
30,34.05374487535758
30,31.959143221741048
30,32.098880029689475
30,34.09447004239324
30,28.71120413023143
30,28.74019831877703
30,34.8031866195089
30,34.731332696604056
30,31.680858314041473
30,35.946095132365116
30,28.138429437137265
30,36.40200015279192
30,33.74706002867073
30,38.03531919384556
30,32.995548523220734
30,33.75754195324221
30,31.656903244316716
30,33.94534836784078
30,32.895500216747294
30,26.031411602951756
30,28.584211746770944
30,29.776875637231623
30,34.27154227833069
30,26.006864031385646
30,33.950967033158655
30,28.02957353435559
30,29.37977055668652
30,32.20980991140176
30,30.497005300139786
30,35.52049119412489
30,33.015526935322285
30,32.83280414931043
30,30.482480633337257
30,33.2906100768503
30,28.615371822178503
30,37.67502160409471
30,31.682993716042226
30,29.139442615048583
30,34.304385190390946
30,27.998792317573223
30,35.97096615112509
30,33.679630372590026
30,31.890844494875193
30,31.922140317766004
30,28.2350888695979
30,32.1265960870077
30,35.37997414560898
30,33.79108095427329
30,29.563251061307632
30,28.68175897758325
30,31.087821797881553
30,28.67355101581727
30,31.921988847158836
30,36.060552867467116
30,29.07061627197438
30,27.364152415350084
30,36.97650125536914
30,30.99141490792971
30,29.02284740799027
30,36.086488260897966
30,35.76886390773249
30,33.77223186625286
30,31.46827268225657
30,33.88103348136438
30,36.4090694280312
30,34.46736730164349
30,34.22381619385565
30,34.157586069385886
30,35.45008202067391
30,32.7920493678416
30,31.23813751306211
30,36.39163914188407
30,40.47840343999938
30,39.69454782985094
30,29.47208548927268
30,25.871372008567896
30,35.34129268327221
30,32.324367176643435
30,30.01710424449936
30,34.83267136815155
30,32.51318013753102
30,35.42059735560925
30,33.93322740957275
30,38.086189794895816
30,34.12465330163616
30,28.64347218704693
30,33.56492277153478
30,32.37337671968291
30,27.815666977985842
30,28.560293389847388
30,29.580571691793992
30,33.24163763695483
30,34.07819354240793
30,32.30445297370565
30,33.22098565227355
30,27.990614192337304
30,31.882226785906344
30,33.688211162042954
30,31.50832014411103
30,30.291649046967976
30,32.1026503210868
30,35.93216000186835
30,36.5499628373931
30,31.204150884667506
30,29.4500198791558
30,35.308148012704166
30,34.87494960088076
30,29.119531852804514
30,29.833083444159207
30,37.049763648041434
30,35.07374233386787
30,35.60287648745865
30,33.1409368884573
30,37.454413387032105
30,38.12276679847521
30,34.76527458916867
30,31.58909850830903
30,33.7495379995211
30,31.6137034947316
30,37.086255162770335
30,37.08034350215775
30,35.06652341659462
30,33.95713010851967
30,35.717511409951115
30,32.483739254911605
30,33.91658513886605
30,32.76211431395245
30,37.285649023601394
30,36.3697367999096
30,29.332407673318585
30,28.34755576103021
30,36.42250467412587
30,29.829222033131437
30,31.116357066142964
30,32.361711550265134
30,36.209243398511376
30,29.918262271883005
30,30.716660135222767
30,31.54110593772232
30,29.36291158928754
30,32.16869720199798
30,33.67780706974353
30,35.45152426579639
30,33.67981472844877
30,33.21313925732757
30,31.231273890055128
30,32.16561737763053
30,32.100285136424255
30,33.61957769806495
30,35.40278222341494
30,38.74739011313962
30,33.016356881691
30,27.92669479190048
30,35.76110224527084
30,28.22369039611209
30,32.48162234632765
30,31.7966129616765
30,36.88245952886121
30,36.24710340248944
30,33.537262253255335
30,39.57876609291617
30,31.757789265654868
30,35.259140727045995
30,32.50629884176091
30,31.168687071851007
30,29.9806669138257
30,28.80191263675349
30,29.414349835258434
30,34.96931674910897
30,31.81532715080872
30,29.85997468050506
30,38.84491320469627
30,37.27299424065356
30,26.079219619047503
30,32.90724657351712
30,30.396054869914128
30,32.15476743705736
30,35.83776062573234
30,33.20272081708404
30,33.06597047030519
30,31.856660764229623
30,28.094071741040246
30,29.86785597012492
30,33.101707427986724
30,30.65766668215624
30,32.68940685121584
30,34.18664537304239
30,27.314986695880105
30,32.18426480542429
30,32.562431525611146
30,32.05433753529841
30,31.925734263503074
30,33.41623727144069
30,29.54325039580783
30,30.63982136139361
30,32.473452561724955
30,31.22826185612427
30,32.67897999208595
30,33.42929916907978
30,29.572435443915488
30,35.6759805010926
30,28.93829185309147
30,33.559875250380834
30,30.151986672768373
30,35.25314823219656
30,31.29004111107526
30,36.44883183065372
30,32.142669850391165
30,28.134457413091127
30,30.19837984450681
30,33.51370313065205
30,37.53142067157573
30,30.7866641760238
30,31.284924519892495
30,31.594154188802886
30,30.620935297619777
30,29.052385350949464
30,28.99881095802371
30,29.821473725721855
30,33.39250032902093
30,33.93822585282919
30,36.9519821304393
30,29.027814867911232
30,31.884787429106023
30,30.10376584248421
30,28.32577494825858
30,30.683600754134673
30,35.702040882515824
30,35.6548347582296
30,34.577668545200716
30,29.838467873463117
30,27.870810429936068
30,35.03490793343007
30,35.3871649058735
30,30.402020459974683
30,37.73550060964593
30,33.47055411401824
30,36.811644992656824
30,28.79366012829695
30,32.53240209266643
30,33.625021369424765
30,32.81482193184031
30,31.161184974043348
30,31.802624417382788
30,34.68143746163932
30,35.89132294215563
30,36.02646624461218
30,29.884116459725064
30,32.49627053853083
30,30.96229335563208
30,33.68755575950069
30,31.860215169090324
30,32.812712369285464
30,32.725586042733
30,35.664688198482494
30,32.093401452105944
30,33.410620068047905
30,34.25846782392801
30,31.51967483479698
30,31.328147342579765
30,27.56706165280941
30,31.399452136490197
30,29.132311436767797
30,34.337591685606135
30,27.838614053217913
30,35.26274926911414
30,31.247022431389418
30,32.74343582532528
30,33.91341099490437
30,26.15998685998739
30,35.61462787359202
30,30.548780583336654
30,32.15834123635743
30,34.519142298781524
30,30.778385011270192
30,32.33640389005179
30,30.682452071889237
30,29.81658710034388
30,31.06848481939962
30,29.623103530606645
30,30.998596492934524
30,32.64696491736775
30,31.531688074784356
30,28.888476376888345
30,36.53918252682738
30,36.07802214895837
30,30.582203676567207
30,28.00980677997886
30,30.281269149336048
40,41.72024480837727
40,40.64491678066691
40,44.28220252925746
40,39.21510413303019
40,39.046219807110106
40,43.758252508688614
40,45.15390703802826
40,45.84069065000541
40,44.052596765047895
40,42.434135667023604
40,41.06572070303415
40,33.42718633607518
40,43.82542281783099
40,39.77170225065867
40,36.778190180917925
40,42.54999766239917
40,44.18818647933347
40,38.95288412943864
40,37.765868442030786
40,41.375466578219964
40,43.90762840126634
40,46.391521271705756
40,38.3416479513504
40,41.84653731255051
40,41.59005467049184
40,39.59228465230088
40,45.82210345811925
40,45.38208857030707
40,42.62740785491283
40,40.453451340382955
40,45.05766892491344
40,41.51920394125028
40,42.05515804087764
40,40.910539142619065
40,40.09883601892738
40,39.191642320377234
40,39.91295353924085
40,40.97561341795097
40,41.07759758245602
40,41.84552767197843
40,45.36816648742082
40,39.603477927748564
40,46.79660500574176
40,41.01752431125868
40,45.30479845248414
40,41.478011699701746
40,45.0442957132415
40,39.99721270701434
40,43.326585776742434
40,39.14994533841319
40,40.20743274062215
40,44.92484773788737
40,40.458914911926456
40,42.32654812993232
40,44.376850128473826
40,40.72158843045112
40,45.269881881970726
40,41.93183530434219
40,40.50001776645088
40,40.92471412960593
40,41.588681625577166
40,48.37530610630915
40,44.439913592233545
40,42.44228830859303
40,39.42347215799216
40,43.3630568862207
40,36.950377772182954
40,37.07113533479572
40,37.0132482385099
40,42.34016258747915
40,44.34225280169853
40,39.91489603069598
40,43.880394990666524
40,42.32951292493226
40,45.86510036279714
40,40.29656677907488
40,48.60120087062498
40,38.696049060870855
40,41.83523073837952
40,44.076212270231785
40,40.77870474919081
40,45.422004190987224
40,42.26005537513987
40,39.192820414045826
40,44.08003741337308
40,38.8555021299694
40,43.451244140595655
40,43.37748767876042
40,37.27790072875555
40,40.37185337803591
40,45.24849158649789
40,46.45206050592477
40,36.58359248809099
40,39.294606806823325
40,40.92425755259305
40,48.14046094818195
40,39.04791914196601
40,45.90898576839418
40,37.76490788688687
40,39.48818464622957
40,40.86718537078344
40,45.27179090612252
40,48.44546001315591
40,34.736095339408934
40,38.74892795093634
40,44.476011354683955
40,46.44367457921755
40,43.48122712612217
40,41.90461437759353
40,46.42750838672612
40,42.20960222552244
40,41.31258439659183
40,40.50144379942947
40,39.85898937378668
40,43.84088027146714
40,41.61629924502238
40,41.6013111319071
40,44.60718522330665
40,41.937246370305985
40,45.42420702556679
40,46.626590363741194
40,46.41193325107891
40,39.7984279545545
40,40.446772199172294
40,40.55167074733519
40,36.65514790520909
40,41.6212087511118
40,42.73856776424585
40,43.55299542456594
40,41.173811926224204
40,43.53916646240937
40,40.285903124734304
40,46.76001634876617
40,43.916590808382566
40,49.66767022955817
40,45.787314471911095
40,41.36616739082141
40,43.195080914719455
40,43.680677196103154
40,38.018299924850076
40,44.76040813561487
40,47.68222354491988
40,47.882636201165234
40,37.31855712902452
40,41.488496596384536
40,41.993571535816585
40,44.35295076109496
40,52.33363645077367
40,46.44208318929566
40,41.642528929281234
40,43.61887878368049
40,42.01163376428161
40,40.41497225699451
40,38.50298099570338
40,41.73469498823503
40,47.846824951422064
40,42.79423580036062
40,43.272072017817635
40,48.50126380571136
40,44.31385549606875
40,43.488666863099766
40,41.790817922588744
40,40.82254350511655
40,41.23801275788523
40,43.599439086496844
40,43.69019770265298
40,40.73025603925222
40,43.80652065826469
40,40.91297947220482
40,41.65533961679094
40,43.02766442184236
40,42.723612964280996
40,44.88369784639056
40,47.509759898257556
40,41.042751217068364
40,40.190353433268086
40,39.0936485708509
40,43.66868608152084
40,42.254665679505365
40,39.18473026695191
40,44.4073079305615
40,39.0641028006187
40,39.82825163735307
40,43.77136842306598
40,43.578050994139524
40,41.127681005723424
40,44.53655366147573
40,40.28338601227137
40,39.00631730669194
40,44.83479444835966
40,46.073234164240944
40,46.425224807341024
40,37.35775240796243
40,43.23122644940499
40,39.10217588409176
40,42.675615767745256
40,40.06473638420274
40,46.31070160046715
40,41.24611164031055
40,41.52009976737344
40,44.22098619163135
40,41.97662829303763
40,45.07716138067367
40,42.350609071821964
40,44.78913966349428
40,40.77142844882385
40,44.49013366218886
40,50.26221240082239
40,39.288863143041745
40,41.82937075435152
40,40.08529391210716
40,39.146493837032736
40,43.656068306475454
40,41.73689264951997
40,42.798396094136024
40,40.983875798295394
40,46.92984454934913
40,38.71184198072437
40,39.82044799452073
40,41.2122740360218
40,37.309353805342035
40,43.58490898902269
40,43.570007938147604
40,47.15617692602985
40,42.142347438827166
40,39.42271403019312
40,39.82274058081433
40,47.02775334070046
40,43.353600909735
40,35.4790756957923
40,46.71429333447823
40,39.65124951226182
40,40.289932877262316
40,40.78473699035757
40,41.881437612102935
40,42.47930638446546
40,40.43394118683175
40,40.974491965793675
40,45.43290809256785
40,40.186860289155774
40,38.09825874713692
40,43.165444429894904
40,40.340639992318096
40,42.328508495737566
40,45.521833831440844
40,40.982721369510784
40,41.68509993487406
40,40.407885759433924
40,40.53970985628194
40,41.19497212747551
40,44.446843033751904
40,42.35162574468863
40,44.59786433721091
40,42.96547932347149
40,42.29089147057292
40,43.63459604861537
40,42.279044758342316
40,47.12186387080467
40,43.51702030758854
40,43.254957172497015
40,47.475528712767044
40,46.505228464187454
40,42.012158583823144
40,37.94243227647129
40,47.275233410515796
40,42.73758393742615
40,39.750243195998145
40,44.47473030027106
40,39.62418796798126
40,41.99411738951985
40,44.29785256806812
40,43.14714975134542
40,39.848991134948754
40,39.10702798803564
40,45.147402698511144
40,40.990648700023186
40,44.59149110018146
40,43.26340270047212
40,45.54735885803454
40,44.73702617625455
40,45.84748293680003
40,44.969415611668886
40,40.414577154282256
40,39.44320275000447
40,41.35025141478932
40,45.189086573399926
40,37.91698280087824
40,40.70962025929216
40,34.06581345640852
40,43.6208069255447
40,45.978010824071774
40,43.097621138577715
40,37.071046199135
40,44.07593689021256
40,40.99324762095759
40,42.351518954433004
40,49.8504755015151
40,40.22825574545757
40,43.87847123850265
40,46.45000162565198
40,41.474630710902
40,42.05271426740726
40,42.54666967115324
40,45.68821021953123
40,42.83159831960505
40,44.11956520042221
40,41.26819876107126
40,41.843487778835105
40,40.758893274441405
40,43.73853480364637
40,47.68346679048571
40,41.845043238375865
40,42.00729580912023
40,39.29056727335128
40,40.14156285937878
40,42.222321809081606
40,41.686079660755915
40,40.30018184154345
40,39.974261497190795
40,42.502689726575035
40,38.792698336044985
40,46.343156456635356
40,46.027316543184874
40,47.003439476863576
40,43.29748458809888
40,46.26515319093188
40,31.864696296992197
40,39.196370967787026
40,47.973872097614
40,38.53928419522668
40,37.989497127545164
40,43.97036024786732
40,43.87417197183828
40,42.62543705299318
40,42.635672211833025
40,40.30093842150942
40,43.19700039165519
40,46.640284856557436
40,44.201640369200454
40,43.42227580267471
40,37.893016245874925
40,47.7666381625706
40,45.77223425574603
40,39.063135545195536
40,43.756124140705616
40,40.559079821166364
40,46.98885948729805
40,45.79995462405397
40,46.562370255729626
40,41.53733358423086
40,45.097970225199084
40,42.04670391625438
40,31.797974700745854
40,40.96870530608807
40,40.73126947122374
40,38.19971790257137
40,35.371593155112926
40,45.41927011000125
40,42.03227950213574
40,45.68341200347603
40,41.909350686683254
40,45.29438549886554
40,45.83861332807373
40,44.90277736320719
40,41.2524322007115
40,44.689007709309315
40,41.96246912303271
40,38.48397074482997
40,43.64239358923436
40,46.634053287104436
40,43.112519165372746
40,41.91641179315896
40,45.357582141923245
40,40.4310182567962
40,45.75568179892927
40,35.67538615861372
40,37.47129298756959
40,43.37145181062299
40,39.067790009140275
40,42.783317841745834
40,41.756015521897154
40,49.522408574648296
40,45.71293133599326
40,36.29157862657114
40,42.374768963013615
40,40.32674516846521
40,45.501952449325415
40,42.39860138234056
40,47.52609257343223
40,41.9130489157805
40,39.26251920906783
40,41.41103881976848
40,41.55230902585441
40,40.43311792737975
40,43.90415837961453
40,44.465030204906114
40,42.96399768311283
40,42.69456559614797
40,45.29509852834512
40,40.58490470222928
40,47.95074099286635
40,41.503375288316775
40,38.42066582424712
40,38.902674683816095
40,42.467701624949726
40,38.59778599239968
40,38.19920040835554
40,46.238220265497354
40,48.00743683882846
40,41.15170417927813
40,42.46784858191649
40,41.86528580205309
40,40.42070615762476
40,43.47087132338928
40,38.35727468574324
40,41.70336597907702
40,41.77728046616689
40,43.771595044573566
40,42.550930930301014
40,41.18530329353843
40,44.70518177885094
40,46.49590557706334
40,42.037729693989625
40,39.074005006891554
40,44.975399201816764
40,42.270693082472505
40,39.9889245945322
40,44.51939778219278
40,42.65728089135269
40,42.25344071030387
40,42.78555504016522
40,42.342471237967395
40,40.95719496021164
40,44.38723023937303
40,48.607310152573646
40,46.54578264452711
40,46.51945888985108
40,35.24370011188648
40,40.33889130559252
40,39.5401793203535
40,42.353799383764425
40,43.521830375357915
40,47.147428602540955
40,44.32737998803962
40,41.32164111768688
40,45.31334673997095
40,43.033713834998714
40,40.816337935303956
40,42.03556502623016
40,38.3828100200072
40,41.41004501218779
40,39.07667664465626
40,46.06765304243481
40,43.01814001059639
40,43.69172171060039
40,44.178487983957886
40,44.043885495333264
40,38.956013354383465
40,45.38404706973266
40,43.42136906926656
40,44.945312130520875
40,42.9389390570734
40,39.975891443048916
40,36.85000094773304
40,43.15374390372589
40,45.56586608885403
40,45.76977985483345
40,45.069149671952914
40,41.36125564223895
40,47.951871199169325
40,44.42017088198638
40,40.795205437984485
40,41.64084974805358
40,42.28412914890748
40,40.98874318612465
40,39.68600509536044
40,40.71171725842909
40,45.50841607372092
40,50.37472587445364
40,39.40278785016718
40,41.94688458727933
40,42.44747491432171
40,35.307029790748935
40,41.68762855042762
40,44.39106263901273
40,38.096061368017274
40,43.67435750414926
40,44.509797960606
40,42.5245254166839
40,41.020975309737366
40,39.93403434257211
40,45.437548891662416
40,41.03802326283955
40,38.082859422690305
40,41.81893634175813
40,43.13691804112119
40,42.18390163353228
40,40.02728040790584
40,44.13546531139576
40,49.216547139406536
40,45.69267525157779
40,45.72382938577438
40,42.801476544065544
40,37.49661318592499
40,44.723200075896884
40,42.57406730999974
40,41.02189651710139
40,41.505932702463106
40,47.72214600648481
40,46.483135052215395
40,43.06290208955952
40,45.01370782055929
40,41.024347640065045
40,46.4826319494154
40,43.039869642832734
40,38.51856568838447
40,44.98501530331829
40,43.49581037753125
40,46.747043504523546
40,39.87627177448658
40,38.271778379507566
40,44.709749811522435
40,43.90955144765861
40,43.423798993242585
40,40.45650870386133
40,43.0458912355376
40,44.12090740904991
40,39.95810655772131
40,42.44291949268455
40,39.70465743529612
40,41.14394029390157
40,43.70696283260241
40,43.9815880890807
40,41.65603793669167
40,44.06402044531198
40,39.81557472701
40,40.24605874283953
40,48.716110851428056
40,46.403987619755945
40,44.759050856216824
40,45.06906139259131
40,43.13177649207116
40,39.56890552422515
40,38.87252742187586
40,39.30262692946529
40,41.16595863546907
40,46.680126487224065
40,43.57392501828013
40,45.316669406472656
40,43.48562091962666
40,44.83506149628818
40,46.76240524173454
40,39.60485764985498
40,43.23574164380578
40,38.95165949333773
40,41.236617489184226
40,42.33226901995711
40,37.81956202430817
40,42.931782208135694
40,40.480889853794956
40,41.10456998927563
40,41.708102678584446
40,40.2178270757451
40,41.29984917261772
40,48.34123765300361
40,37.36706002440078
40,43.4423032737
40,39.755838697182
40,41.73130174591385
40,50.37369149359664
40,39.06358014582907
40,44.44319164382271
40,41.71828335942506
40,42.66411685966471
40,46.60076124580887
40,42.18821205514712
40,42.680070965876844
40,40.82596483834007
40,41.78369352654682
40,41.81208106347568
40,41.12751238800798
40,42.06722160535515
40,41.625570496988296
40,40.49735348167882
40,43.106135843456634
40,38.88413524599888
40,46.21847609292239
40,44.374656814756904
40,42.10450002965278
40,43.8708898501138
40,43.56392131010347
40,39.72355814299829
40,37.19985817222436
40,43.844978289308145
40,42.67927484096526
40,35.667427776352234
40,44.37900420917141
40,45.701810433559366
40,41.61756435188795
40,44.05050755933663
40,43.16294681449127
40,44.78906417229529
40,43.01164898140904
40,40.8121871068347
40,51.69956728007724
40,37.079970991943725
40,40.574898996184494
40,41.553580941904805
40,42.1930399753372
40,41.60975554367651
40,37.739881011213704
40,32.714875730274954
40,41.238208411424445
40,44.15304355605373
40,39.52332443297927
40,39.52666000330238
40,40.83118855785325
40,43.76552641023252
40,38.6225657714104
40,44.36107658124134
40,42.37344773111121
40,40.86038999366816
40,39.65592767954399
40,43.37680285541151
40,40.63276785692808
40,41.71518070304003
40,37.86821994502933
40,47.25404374791658
40,37.94099485254401
40,44.87340034497256
40,47.81538362824653
40,44.24358137831911
40,38.5086276190731
40,42.11310131284565
40,41.207742562251134
40,42.58716662748621
40,46.751545291445304
40,39.686729286877615
40,41.21100660856993
40,37.8738079242099
40,39.40832153233415
40,39.93899405912526
40,38.870318605693875
40,42.55898538644887
40,43.65202140019461
40,36.810664970373104
40,37.888021841447035
40,38.106542277680326
40,40.11340480615731
40,40.79592579670782
40,44.22870110621256
40,41.03805767299361
40,42.773899520839095
40,35.48791718604318
40,38.519595538283
40,40.67098168888838
40,41.62243245160645
40,39.4960784527665
40,44.13053907552315
40,43.82838558075358
40,44.28360475881288
40,42.43912579531834
40,40.975218973985065
40,44.03614507604055
40,40.482904937288104
40,44.579218270417584
40,39.881808582845906
40,38.26066553097582
40,40.78617447644208
40,44.70296959480436
40,40.69477343695017
40,37.68352486592074
40,41.92614567311959
40,39.096340584722356
40,42.696321958229
40,46.658607253654075
40,42.794378423385666
40,39.10685704057808
40,48.859061709399036
40,40.767841659384125
40,43.064093530054286
40,35.63808396689759
40,50.49917663349419
40,45.98712252196395
40,43.829784216945946
40,48.00300825359747
40,38.99765213838602
40,42.76001628659861
40,44.68791250855857
40,42.49022382256403
40,47.8576097640195
40,43.01238220535429
40,41.448426242989065
40,46.68149039435709
40,39.64211153074339
40,48.84258284394846
40,41.282993320026954
40,40.47736855283537
40,37.27476606626597
40,46.62789616829661
40,37.34734666720672
40,42.33411703767756
40,47.942731569367886
40,46.82471389836406
40,42.617885569254156
40,39.41250828677183
40,42.59855386144054
40,42.95051461691557
40,39.123697635450306
40,45.165696191844475
40,41.89646603683386
40,48.37305228337896
40,41.70712203254922
40,38.508174171210655
40,38.42834663497971
40,41.80037890747384
40,43.5853583082454
40,38.87742457654026
40,44.942636874001494
40,38.74710601616462
40,34.35143574521019
40,47.14842988147474
40,43.85034649015881
40,47.19487194329899
40,37.106931384753494
40,41.6602129449077
40,41.199324293619846
40,44.84556668067944
40,42.54658600466708
40,43.15555782012365
40,41.53103042567034
40,41.885061124458154
40,41.65154392130969
40,40.640568889744976
40,37.91046337954959
40,46.90156914550261
40,43.14945416729602
40,41.40766890021193
40,46.028920288513234
40,44.36075850619638
40,40.49256782892601
40,45.03345219633514
40,43.724451248503364
40,44.19761874085168
40,42.76735864867469
40,42.24006892722303
40,44.985359436894846
40,43.04273571555048
40,42.610125466250054
40,45.962473455205064
40,40.130261089596424
40,45.10227118043639
40,37.76290645048502
40,41.6825686483821
40,45.63739871572882
40,37.14024850904857
40,42.24311788856692
40,40.79933184034797
40,48.543694756063736
40,40.1466299643354
40,39.89944484787176
40,40.009465298470786
40,41.7665352553634
40,45.38704353661214
40,39.04965475109506
40,36.930849882524306
40,42.03954342640332
40,44.69381667162353
40,39.45629671024019
40,41.452172783926606
40,40.416258063706486
40,48.27358131100196
40,40.91888228245607
40,38.16770022356248
40,42.75831119273606
40,41.61686591868968
40,42.11566113178618
40,43.14751848274596
40,48.14805469355791
40,43.606757747481446
40,37.343815326617346
40,45.24408773916645
40,42.53392885433206
40,49.04947864885486
40,43.374089791278976
40,38.57903769583051
40,39.63185971836136
40,42.03793519906944
40,43.848643531612865
40,43.015517038105486
40,40.727207433340524
40,46.399012765923636
40,44.0272938158823
40,46.108122537758966
40,40.08214162456529
40,49.896035570253865
40,43.21542632529762
40,41.25545394610887
